location_id,boro,building,street,zipcode,lat,long
7765,Brooklyn,2911,WEST   15 STREET,11224,40.577,-73.983
7766,Brooklyn,987,NOSTRAND AVENUE,11225,40.664,-73.951
7767,Brooklyn,159,WILSON AVENUE,11237,40.7,-73.925
7768,Brooklyn,9006,CHURCH AVENUE,11236,40.653,-73.92
7769,Brooklyn,168,DRIGGS AVENUE,11222,40.723,-73.945
7770,Brooklyn,131,PARK AVENUE,11205,40.696,-73.974
7771,Brooklyn,768,57 STREET,11220,40.637,-74.008
7772,Brooklyn,5419,CHURCH AVENUE,11203,40.652,-73.926
7773,Brooklyn,5508,16 AVENUE,11204,40.628,-73.989
7774,Brooklyn,537,NOSTRAND AVENUE,11216,40.679,-73.95
7775,Brooklyn,363,UTICA AVENUE,11213,40.666,-73.931
7776,Brooklyn,462,UNION AVENUE,11211,40.714,-73.952
7777,Brooklyn,352,BEDFORD AVENUE,11249,40.712,-73.963
7778,Brooklyn,1050,CONEY ISLAND AVENUE,11230,40.632,-73.967
7779,Brooklyn,291,UTICA AVENUE,11213,40.668,-73.931
7780,Brooklyn,177,5 AVENUE,11217,40.677,-73.98
7781,Brooklyn,1495,DEKALB AVENUE,11237,40.702,-73.922
7782,Brooklyn,1122,SURF AVENUE,11224,40.575,-73.979
7783,Brooklyn,1423,AVENUE J,11230,40.625,-73.962
7784,Brooklyn,787,LIBERTY AVENUE,11208,40.677,-73.881
7785,Brooklyn,984,CONEY ISLAND AVENUE,11230,40.634,-73.967
7786,Brooklyn,8521,18 AVENUE,11214,40.608,-74.002
7787,Brooklyn,2004,BATH AVENUE,11214,40.601,-74.001
7788,Brooklyn,1136,PRESIDENT STREET,11225,40.668,-73.953
7789,Brooklyn,291,5 AVENUE,11215,40.674,-73.983
7790,Brooklyn,1209,CORTELYOU ROAD,11218,40.64,-73.967
7791,Brooklyn,214,STARR STREET,11237,40.705,-73.923
7792,Brooklyn,78,ROCKWELL PLACE,11217,40.688,-73.979
7793,Brooklyn,8949,BAY PARKWAY,11214,40.595,-74.001
7794,Brooklyn,2003,EMMONS AVENUE,11235,40.584,-73.948
7795,Brooklyn,1654,SHEEPSHEAD BAY ROAD,11235,40.587,-73.952
7796,Brooklyn,986,ATLANTIC AVENUE,11238,40.68,-73.961
7797,Brooklyn,519,MYRTLE AVENUE,11205,40.694,-73.964
7798,Brooklyn,1442,MYRTLE AVENUE,11237,40.699,-73.917
7799,Brooklyn,6732,13 AVENUE,11219,40.625,-74.003
7800,Brooklyn,831,FLATBUSH AVENUE,11226,40.652,-73.959
7801,Brooklyn,84,MONTAGUE STREET,11201,40.695,-73.996
7802,Brooklyn,2006,65 STREET,11204,40.616,-73.985
7803,Brooklyn,475A,MYRTLE AVENUE,11205,40.693,-73.966
7804,Brooklyn,931,MANHATTAN AVENUE,11222,40.731,-73.954
7805,Brooklyn,1881A,ROCKAWAY PARKWAY,11236,40.636,-73.893
7806,Brooklyn,262,IRVING AVENUE,11237,40.7,-73.916
7807,Brooklyn,195,5 AVENUE,11217,40.677,-73.98
7808,Brooklyn,5601,5 AVENUE,11220,40.642,-74.014
7809,Brooklyn,222,CLINTON AVENUE,11205,40.691,-73.968
7810,Brooklyn,85,7 AVENUE,11217,40.675,-73.975
7811,Brooklyn,1260,MYRTLE AVENUE,11221,40.698,-73.927
7812,Brooklyn,7,OLD FULTON STREET,11201,40.703,-73.994
7813,Brooklyn,405,45TH ST,11220,40.649,-74.009
7814,Brooklyn,624,CATON AVENUE,11218,40.648,-73.974
7815,Brooklyn,6421,14 AVENUE,11219,40.625,-73.999
7816,Brooklyn,1921,KINGS HIGHWAY,11229,40.61,-73.954
7817,Brooklyn,317,COLUMBIA STREET,11231,40.681,-74.004
7818,Brooklyn,2402,CONEY ISLAND AVENUE,11223,40.599,-73.961
7819,Brooklyn,430,ALBEE SQUARE,11201,40.691,-73.983
7820,Brooklyn,301,MALCOLM X BOULEVARD,11233,40.682,-73.929
7821,Brooklyn,774,53 STREET,11220,40.64,-74.006
7822,Brooklyn,8008,FLATLANDS AVENUE,11236,40.636,-73.913
7823,Brooklyn,159,GRAHAM AVENUE,11206,40.707,-73.943
7824,Brooklyn,159,AVENUE O,11204,40.611,-73.979
7825,Brooklyn,126,UTICA AVENUE,11213,40.675,-73.931
7826,Brooklyn,5115,13 AVENUE,11219,40.634,-73.993
7827,Brooklyn,1310,CORTELYOU ROAD,11226,40.641,-73.966
7828,Brooklyn,1637,EAST   18 STREET,11229,40.61,-73.956
7829,Brooklyn,5100,KINGS PLAZA,11234,40.61,-73.922
7830,Brooklyn,8011,FLATLANDS AVENUE,11236,40.636,-73.913
7831,Brooklyn,9510,3 AVENUE,11209,40.617,-74.034
7832,Brooklyn,250,KINGSTON AVENUE,11213,40.671,-73.942
7833,Brooklyn,1883,ATLANTIC AVENUE,11233,40.677,-73.922
7834,Brooklyn,3715,14 AVENUE,11218,40.64,-73.983
7835,Brooklyn,505,DEKALB AVENUE,11205,40.691,-73.957
7836,Brooklyn,712,BROADWAY,11206,40.701,-73.943
7837,Brooklyn,2807,MERMAID AVENUE,11224,40.576,-73.995
7838,Brooklyn,81,BERGEN STREET,11201,40.687,-73.99
7839,Brooklyn,1324,AVENUE J,11230,40.625,-73.963
7840,Brooklyn,6115,5 AVENUE,11220,40.639,-74.017
7841,Brooklyn,71,LAFAYETTE AVENUE,11217,40.687,-73.975
7842,Brooklyn,822,MYRTLE AVENUE,11206,40.695,-73.95
7843,Brooklyn,266,MALCOLM X BOULEVARD,11233,40.684,-73.929
7844,Brooklyn,4310,8 AVENUE,11232,40.645,-74.0
7845,Brooklyn,261,MOORE,0,0.0,0.0
7846,Brooklyn,5803,5 AVENUE,11220,40.641,-74.015
7847,Brooklyn,5411,5 AVENUE,11220,40.643,-74.013
7848,Brooklyn,332,MYRTLE AVENUE,11205,40.693,-73.973
7849,Brooklyn,376,NINTH STREET,11215,40.668,-73.984
7850,Brooklyn,215,BRIGHTON BEACH AVENUE,11235,40.576,-73.967
7851,Brooklyn,148,N 7TH ST,11249,40.718,-73.958
7852,Brooklyn,714,65 STREET,11220,40.634,-74.014
7853,Brooklyn,4316,4 AVENUE,11232,40.65,-74.009
7854,Brooklyn,251,BUSHWICK AVENUE,11206,40.707,-73.94
7855,Brooklyn,8411,18 AVENUE,11214,40.608,-74.001
7856,Brooklyn,253,FLATBUSH AVENUE,11217,40.68,-73.975
7857,Brooklyn,327,ATLANTIC AVENUE,11201,40.688,-73.988
7858,Brooklyn,811,55 STREET,11220,40.638,-74.006
7859,Brooklyn,180,IRVING AVENUE,11237,40.702,-73.919
7860,Brooklyn,5812,8 AVENUE,11220,40.637,-74.009
7861,Brooklyn,824,BROADWAY,11206,40.699,-73.939
7862,Brooklyn,2426,PITKIN AVENUE,11208,40.674,-73.883
7863,Brooklyn,236,TROUTMAN STREET,11237,40.702,-73.927
7864,Brooklyn,84,COURT STREET,11201,40.691,-73.992
7865,Brooklyn,563,CONEY ISLAND AVENUE,11218,40.644,-73.97
7866,Brooklyn,1408,NEPTUNE AVENUE,11224,40.579,-73.982
7867,Brooklyn,752,METROPOLITAN AVENUE,11211,40.715,-73.944
7868,Brooklyn,3701,MERMAID AVENUE,11224,40.575,-74.003
7869,Brooklyn,2085,NOSTRAND AVENUE,11210,40.635,-73.948
7870,Brooklyn,1727,BEDFORD AVENUE,11225,40.664,-73.957
7871,Brooklyn,659,WASHINGTON AVENUE,11238,40.678,-73.964
7872,Brooklyn,1608,SHORE PARKWAY,11214,40.596,-74.0
7873,Brooklyn,626,SHEEPSHEAD BAY ROAD,11224,40.579,-73.975
7874,Brooklyn,4805,8 AVENUE,11220,40.642,-74.003
7875,Brooklyn,2928,AVENUE X,11235,40.594,-73.941
7876,Brooklyn,641,CLASSON AVENUE,11238,40.679,-73.959
7877,Brooklyn,431,MYRTLE AVENUE,11205,40.693,-73.968
7878,Brooklyn,286,GRAHAM AVENUE,11211,40.712,-73.944
7879,Brooklyn,1688,EAST   16 STREET,11229,40.609,-73.957
7880,Brooklyn,7905,FLATLANDS AVENUE,11236,40.635,-73.914
7881,Brooklyn,2081,FULTON STREET,11233,40.678,-73.91
7882,Brooklyn,360,MYRTLE AVENUE,11205,40.693,-73.972
7883,Brooklyn,647,GRAND STREET,11211,40.711,-73.946
7884,Brooklyn,790,NEW LOTS AVENUE,11208,40.667,-73.881
7885,Brooklyn,216,MALCOLM X BOULEVARD,11221,40.686,-73.93
7886,Brooklyn,218,COLUMBIA STREET,11231,40.685,-74.003
7887,Brooklyn,247,DEKALB AVENUE,11205,40.689,-73.969
7888,Brooklyn,679,CONEY ISLAND AVENUE,11218,40.641,-73.969
7889,Brooklyn,2929,AVENUE R,11229,40.607,-73.943
7890,Brooklyn,1716,UTICA AVENUE,11234,40.63,-73.928
7891,Brooklyn,270,COURT STREET,11231,40.685,-73.995
7892,Brooklyn,279,5 AVENUE,11215,40.674,-73.982
7893,Brooklyn,283,WYCKOFF AVENUE,11237,40.701,-73.913
7894,Brooklyn,80,HENRY STREET,11201,40.698,-73.993
7895,Brooklyn,298,COURT STREET,11231,40.684,-73.995
7896,Brooklyn,235,DEKALB AVENUE,11205,40.689,-73.97
7897,Brooklyn,2343,UTICA AVENUE,11234,40.614,-73.926
7898,Brooklyn,64,FROST STREET,11211,40.718,-73.95
7899,Brooklyn,2932A,AVENUE R,0,0.0,0.0
7900,Brooklyn,155,ATLANTIC AVENUE,11201,40.69,-73.995
7901,Brooklyn,366,MYRTLE AVENUE,11205,40.693,-73.972
7902,Brooklyn,529,STANLEY AVENUE,11207,40.657,-73.889
7903,Brooklyn,6161,STRICKLAND AVENUE,11234,40.613,-73.912
7904,Brooklyn,53,BROADWAY,11249,40.711,-73.967
7905,Brooklyn,1485,MYRTLE AVENUE,11237,40.699,-73.916
7906,Brooklyn,43,BOGART STREET,11206,40.705,-73.933
7907,Brooklyn,1020,86th Street,11228,40.618,-74.02
7908,Brooklyn,30,DEKALB AVENUE,11201,40.69,-73.982
7909,Brooklyn,2117,CORTELYOU ROAD,11226,40.644,-73.958
7910,Brooklyn,817,60 STREET,11220,40.635,-74.009
7911,Brooklyn,265,UNION AVENUE,11211,40.708,-73.951
7912,Brooklyn,525,CLINTON AVENUE,11238,40.683,-73.967
7913,Brooklyn,770,56 STREET,11220,40.638,-74.008
7914,Brooklyn,884,BROADWAY,11206,40.698,-73.937
7915,Brooklyn,5326,NEW UTRECHT AVENUE,11219,40.633,-73.995
7916,Brooklyn,146,LAWRENCE STREET,11201,40.692,-73.986
7917,Brooklyn,259,SAINT NICHOLAS AVENUE,11237,40.702,-73.913
7918,Brooklyn,229,PROSPECT PARK WEST,11215,40.66,-73.981
7919,Brooklyn,1389,FULTON STREET,11216,40.68,-73.945
7920,Brooklyn,358,KOSCIUSZKO STREET,11221,40.692,-73.94
7921,Brooklyn,145,BORINQUEN PLACE,11211,40.711,-73.954
7922,Brooklyn,1955,86 STREET,11214,40.605,-73.999
7923,Brooklyn,555,7 AVENUE,11215,40.66,-73.988
7924,Brooklyn,1067,NOSTRAND AVENUE,11225,40.662,-73.951
7925,Brooklyn,455,ALBEE SQ,11201,40.691,-73.983
7926,Brooklyn,456,SUTTER AVENUE,11212,40.668,-73.902
7927,Brooklyn,624,SOUTH CONDUIT AVENUE,11208,40.676,-73.867
7928,Brooklyn,1073,LIBERTY AVENUE,11208,40.678,-73.87
7929,Brooklyn,1738,SHEEPSEAD BAY ROAD,0,0.0,0.0
7930,Brooklyn,759,NOSTRAND AVENUE,11216,40.671,-73.95
7931,Brooklyn,905,MYRTLE AVENUE,11206,40.696,-73.947
7932,Brooklyn,7212,NEW UTRECHT AVENUE,11228,40.618,-73.999
7933,Brooklyn,333,GRAHAM AVENUE,11211,40.714,-73.944
7934,Brooklyn,648,ROCKAWAY AVENUE,11212,40.664,-73.909
7935,Brooklyn,175,SMITH STREET,11201,40.686,-73.991
7936,Brooklyn,658,GRAND STREET,11211,40.711,-73.946
7937,Brooklyn,506,CLARKSON AVENUE,11203,40.656,-73.943
7938,Brooklyn,7910,13 AVENUE,11228,40.618,-74.01
7939,Brooklyn,90,COURT STREET,11201,40.691,-73.992
7940,Brooklyn,942,FLATBUSH AVENUE,11226,40.649,-73.958
7941,Brooklyn,1310,BROADWAY,11221,40.691,-73.924
7942,Brooklyn,73,JAY STREET,11201,40.703,-73.987
7943,Brooklyn,705,60 STREET,11220,40.637,-74.011
7944,Brooklyn,760,CONEY ISLAND AVENUE,11218,40.639,-73.969
7945,Brooklyn,2751,OCEAN AVENUE,11229,40.594,-73.95
7946,Brooklyn,2939,CROPSEY AVENUE,11214,40.583,-73.986
7947,Brooklyn,1410,AVENUE U,11229,40.599,-73.957
7948,Brooklyn,839,KNICKERBOCKER AVENUE,11207,40.692,-73.906
7949,Brooklyn,40,EMPIRE BOULEVARD,11225,40.663,-73.961
7950,Brooklyn,777,SARATOGA AVENUE,11212,40.662,-73.916
7951,Brooklyn,899,BROADWAY,11206,40.698,-73.937
7952,Brooklyn,156,KNICKERBOCKER AVENUE,11237,40.704,-73.928
7953,Brooklyn,1512,NEWKIRK AVENUE,11226,40.636,-73.963
7954,Brooklyn,800A,FRANKLIN AVENUE,11238,40.671,-73.958
7955,Brooklyn,2515,MCDONALD AVENUE,11223,40.591,-73.974
7956,Brooklyn,606,VANDERBILT AVENUE,11238,40.678,-73.969
7957,Brooklyn,263,PROSPECT PARK WEST,11215,40.659,-73.982
7958,Brooklyn,229,SOUTH    3 STREET,11211,40.711,-73.958
7959,Brooklyn,303,BEDFORD AVENUE,11211,40.714,-73.962
7960,Brooklyn,1520,SHEEPSHEAD BAY ROAD,11235,40.587,-73.954
7961,Brooklyn,338,HAMILTON AVENUE,11231,40.674,-74.0
7962,Brooklyn,6,FLATBUSH AVENUE,11217,40.689,-73.981
7963,Brooklyn,231,BRIGHTON BEACH AVENUE,11235,40.577,-73.966
7964,Brooklyn,228230,ATLANTIC AVENUE,0,0.0,0.0
7965,Brooklyn,2306,VOORHIES AVENUE,11235,40.587,-73.946
7966,Brooklyn,1250,NOSTRAND AVENUE,11225,40.657,-73.95
7967,Brooklyn,8727,4 AVENUE,11209,40.621,-74.029
7968,Brooklyn,4324,4 AVENUE,11232,40.65,-74.009
7969,Brooklyn,216,WYCKOFF AVENUE,11237,40.701,-73.914
7970,Brooklyn,46,WYCKOFF AVENUE,11237,40.706,-73.922
7971,Brooklyn,747,FLUSHING AVENUE,11206,40.701,-73.943
7972,Brooklyn,2813,GLENWOOD ROAD,11210,40.634,-73.95
7973,Brooklyn,1018,BERGEN STREET,11216,40.676,-73.952
7974,Brooklyn,221,NORTH    4 STREET,11211,40.714,-73.957
7975,Brooklyn,2166,BATH AVENUE,11214,40.599,-73.998
7976,Brooklyn,1110,AVENUE U,11223,40.598,-73.961
7977,Brooklyn,55,WYTHE AVENUE,11249,40.722,-73.957
7978,Brooklyn,1157,FLATBUSH AVENUE,11226,40.642,-73.957
7979,Brooklyn,5517,AVENUE N,11234,40.619,-73.922
7980,Brooklyn,153,MORGAN AVENUE,11237,40.709,-73.933
7981,Brooklyn,242,COURT STREET,11201,40.686,-73.994
7982,Brooklyn,59,ADAMS STREET,11201,40.703,-73.989
7983,Brooklyn,911,DEKALB AVENUE,11221,40.693,-73.94
7984,Brooklyn,7004,3 AVENUE,11209,40.635,-74.026
7985,Brooklyn,907,CHURCH AVENUE,11218,40.646,-73.971
7986,Brooklyn,145,COURT STREET,11201,40.689,-73.993
7987,Brooklyn,109,GRAHAM AVENUE,11206,40.705,-73.943
7988,Brooklyn,5403,13 AVENUE,11219,40.632,-73.995
7989,Brooklyn,620,5 AVENUE,11215,40.663,-73.991
7990,Brooklyn,486,6 AVENUE,11215,40.666,-73.985
7991,Brooklyn,46,NEVINS STREET,11217,40.687,-73.982
7992,Brooklyn,3120,CONEY ISLAND AVENUE,11235,40.58,-73.96
7993,Brooklyn,163,MONTROSE AVENUE,11206,40.707,-73.943
7994,Brooklyn,90,WYTHE AVENUE,11249,40.722,-73.958
7995,Brooklyn,4901,12 AVENUE,11219,40.636,-73.994
7996,Brooklyn,448,5 AVENUE,11215,40.669,-73.986
7997,Brooklyn,1703,AVENUE U,11229,40.599,-73.954
7998,Brooklyn,4305,15 AVENUE,11219,40.636,-73.984
7999,Brooklyn,1080,MCDONALD AVENUE,11230,40.627,-73.976
8000,Brooklyn,1683,FLATBUSH AVENUE,11210,40.629,-73.944
8001,Brooklyn,153,AVENUE U,11223,40.596,-73.979
8002,Brooklyn,558,DRIGGS AVENUE,11211,40.717,-73.957
8003,Brooklyn,559,GRAND STREET,11211,40.711,-73.949
8004,Brooklyn,915,CORTELYOU ROAD,11218,40.639,-73.97
8005,Brooklyn,86,SOUTH PORTLAND AVENUE,11217,40.687,-73.975
8006,Brooklyn,268,WYCKOFF AVENUE,11237,40.7,-73.912
8007,Brooklyn,8510,21 AVENUE,11214,40.604,-73.996
8008,Brooklyn,373,WAVERLY AVENUE,11238,40.687,-73.967
8009,Brooklyn,280,BEDFORD AVENUE,11249,40.715,-73.961
8010,Brooklyn,218,PARKSIDE AVENUE,11226,40.655,-73.961
8011,Brooklyn,6324,FORT HAMILTON PARKWAY,11219,40.631,-74.008
8012,Brooklyn,54,N 6TH ST,11249,40.72,-73.962
8013,Brooklyn,255A,GRAHAM AVENUE,11206,40.711,-73.944
8014,Brooklyn,8015,18 AVENUE,11214,40.61,-73.999
8015,Brooklyn,9103,AVENUE L,11236,40.636,-73.9
8016,Brooklyn,5609,8 AVENUE,11220,40.638,-74.007
8017,Brooklyn,1611,AVENUE U,11229,40.599,-73.955
8018,Brooklyn,193,LEE AVENUE,11211,40.702,-73.956
8019,Brooklyn,34,WILLOUGHBY STREET,11201,40.692,-73.988
8020,Brooklyn,79,5 AVENUE,11217,40.68,-73.978
8021,Brooklyn,1114,NOSTRAND AVENUE,11225,40.661,-73.951
8022,Brooklyn,651,FLATBUSH AVENUE,11225,40.657,-73.96
8023,Brooklyn,181,7 AVENUE,11215,40.671,-73.978
8024,Brooklyn,2006,CROPSEY AVENUE,11214,40.6,-74.003
8025,Brooklyn,473,MCDONALD AVENUE,11218,40.642,-73.979
8026,Brooklyn,348,FLATBUSH AVENUE,11238,40.676,-73.972
8027,Brooklyn,478,HALSEY ST,11233,40.683,-73.935
8028,Brooklyn,423,FULTON STREET,11201,40.692,-73.988
8029,Brooklyn,774,WASHINGTON AVENUE,11238,40.675,-73.963
8030,Brooklyn,517,STANLEY AVENUE,11207,40.657,-73.889
8031,Brooklyn,318,LAFAYETTE AVENUE,11238,40.689,-73.963
8032,Brooklyn,3328,FULTON STREET,11208,40.683,-73.873
8033,Brooklyn,151,AVENUE U,11223,40.596,-73.979
8034,Brooklyn,2006,CONEY ISLAND AVENUE,11223,40.608,-73.962
8035,Brooklyn,173,4 AVENUE,11217,40.679,-73.982
8036,Brooklyn,8901,3 AVENUE,11209,40.621,-74.032
8037,Brooklyn,225,SOUTH    1 STREET,11211,40.713,-73.959
8038,Brooklyn,488,KINGS HIGHWAY,11223,40.604,-73.972
8039,Brooklyn,1513,MYRTLE AVENUE,11237,40.699,-73.915
8040,Brooklyn,445,GRAHAM AVENUE,11211,40.719,-73.945
8041,Brooklyn,6303,8TH AVENUE,11220,40.634,-74.011
8042,Brooklyn,1887,ROCKAWAY PARKWAY,11236,40.636,-73.892
8043,Brooklyn,5403,CHURCH AVENUE,11203,40.652,-73.926
8044,Brooklyn,448,9 STREET,11215,40.667,-73.981
8045,Brooklyn,270,SMITH STREET,11231,40.683,-73.993
8046,Brooklyn,1053,FLATBUSH AVENUE,11226,40.645,-73.958
8047,Brooklyn,5304,8 AVENUE,11220,40.639,-74.006
8048,Brooklyn,5216,7 AVENUE,11220,40.641,-74.007
8049,Brooklyn,649,GRAND STREET,11211,40.711,-73.946
8050,Brooklyn,357,3 STREET,11215,40.673,-73.984
8051,Brooklyn,139,PLYMOUTH STREET,11201,40.704,-73.988
8052,Brooklyn,526,3 AVENUE,11215,40.669,-73.993
8053,Brooklyn,1301,BOARDWALK WEST,11224,40.573,-73.981
8054,Brooklyn,553,THROOP AVENUE,11216,40.683,-73.941
8055,Brooklyn,140,LAWRENCE STREET,11201,40.692,-73.986
8056,Brooklyn,395,WYTHE AVENUE,11249,40.711,-73.967
8057,Brooklyn,3209,CHURCH AVENUE,11226,40.651,-73.947
8058,Brooklyn,406,ROGERS AVENUE,11225,40.663,-73.954
8059,Brooklyn,712,60 STREET,11220,40.636,-74.011
8060,Brooklyn,2686,PITKIN AVENUE,11208,40.675,-73.873
8061,Brooklyn,156A,LAWRENCE STREET,11201,40.692,-73.986
8062,Brooklyn,1,GREENE AVENUE,11238,40.686,-73.973
8063,Brooklyn,449,NOSTRAND AVENUE,11216,40.682,-73.95
8064,Brooklyn,137,7 AVENUE,11215,40.673,-73.977
8065,Brooklyn,1422,AVENUE U,11229,40.599,-73.957
8066,Brooklyn,57,EMPIRE BOULEVARD,11225,40.663,-73.96
8067,Brooklyn,250,WYCKOFF AVENUE,11237,40.701,-73.913
8068,Brooklyn,3202,EMMONS AVENUE,11235,40.584,-73.933
8069,Brooklyn,1739,WEST    7 STREET,11223,40.605,-73.98
8070,Brooklyn,73,7 AVENUE,11217,40.675,-73.975
8071,Brooklyn,903,MYRTLE AVENUE,11206,40.696,-73.947
8072,Brooklyn,3033,CONEY ISLAND AVENUE,11235,40.582,-73.96
8073,Brooklyn,637,ROGERS AVENUE,11226,40.656,-73.953
8074,Brooklyn,8503,18 AVENUE,11214,40.608,-74.002
8075,Brooklyn,1022,AVENUE P,11223,40.61,-73.963
8076,Brooklyn,139,BROADWAY,11211,40.71,-73.964
8077,Brooklyn,222,DUFFIELD STREET,11201,40.691,-73.984
8078,Brooklyn,499,MYRTLE AVENUE,11205,40.694,-73.965
8079,Brooklyn,3719,CHURCH AVENUE,11203,40.651,-73.943
8080,Brooklyn,75,RUTLEDGE STREET,11249,40.701,-73.959
8081,Brooklyn,568,UNION AVENUE,11211,40.717,-73.952
8082,Brooklyn,547,FLATBUSH AVENUE,11225,40.661,-73.961
8083,Brooklyn,8509,5 AVENUE,11209,40.622,-74.026
8084,Brooklyn,504,UTICA AVENUE,11203,40.661,-73.931
8085,Brooklyn,318,KINGS HIGHWAY,11223,40.605,-73.979
8086,Brooklyn,2172,86 STREET,11214,40.602,-73.994
8087,Brooklyn,2320,MCDONALD AVENUE,11223,40.596,-73.973
8088,Brooklyn,50,HENRY STREET,11201,40.699,-73.992
8089,Brooklyn,537,5 AVENUE,11215,40.666,-73.989
8090,Brooklyn,7811,FLATLANDS AVENUE,11236,40.635,-73.915
8091,Brooklyn,535,5 AVENUE,11215,40.666,-73.989
8092,Brooklyn,7215,5 AVENUE,11209,40.632,-74.022
8093,Brooklyn,1615,CHURCH AVENUE,11226,40.649,-73.965
8094,Brooklyn,86,EAST   98 STREET,11212,40.665,-73.923
8095,Brooklyn,856,UTICA AVENUE,11203,40.652,-73.93
8096,Brooklyn,140,EMPIRE BOULEVARD,11225,40.663,-73.958
8097,Brooklyn,843,FRANKLIN AVENUE,11225,40.67,-73.958
8098,Brooklyn,802-804,KINGS HIGHWAY,11223,40.607,-73.964
8099,Brooklyn,1412,AVENUE U,11229,40.599,-73.957
8100,Brooklyn,1931,FLATBUSH AVENUE,11210,40.623,-73.937
8101,Brooklyn,5804,CLARENDON ROAD,11203,40.645,-73.922
8102,Brooklyn,2208,86 STREET,11214,40.602,-73.994
8103,Brooklyn,773,CONEY ISLAND AVENUE,11218,40.638,-73.969
8104,Brooklyn,914B,FULTON STREET,11238,40.683,-73.964
8105,Brooklyn,375,5 AVENUE,11215,40.671,-73.985
8106,Brooklyn,942,FLUSHING AVENUE,11206,40.703,-73.934
8107,Brooklyn,1312,DECATUR STREET,11207,40.691,-73.905
8108,Brooklyn,305,THROOP AVENUE,11206,40.693,-73.943
8109,Brooklyn,349,FLATBUSH AVENUE,11238,40.677,-73.972
8110,Brooklyn,368,MYRTLE AVENUE,11205,40.693,-73.971
8111,Brooklyn,1243,AVENUE U,11229,40.599,-73.959
8112,Brooklyn,151,UNION STREET,11231,40.684,-74.002
8113,Brooklyn,5322,7 AVENUE,11220,40.641,-74.008
8114,Brooklyn,482,UNION AVENUE,11211,40.715,-73.952
8115,Brooklyn,199,GRAND STREET,11211,40.714,-73.96
8116,Brooklyn,72,RALPH AVENUE,11221,40.688,-73.924
8117,Brooklyn,366,UNION AVENUE,11211,40.711,-73.951
8118,Brooklyn,850,FRANKLIN AVENUE,11225,40.669,-73.959
8119,Brooklyn,28,ADAMS STREET,11201,40.703,-73.989
8120,Brooklyn,1015,MANHATTAN AVENUE,11222,40.734,-73.955
8121,Brooklyn,2013,CONEY ISLAND AVENUE,11223,40.608,-73.962
8122,Brooklyn,1314,CORTELYOU ROAD,11226,40.641,-73.966
8123,Brooklyn,119,ATLANTIC AVENUE,11201,40.691,-73.996
8124,Brooklyn,504,FLATBUSH AVENUE,11225,40.662,-73.962
8125,Brooklyn,7302,3 AVENUE,11209,40.633,-74.027
8126,Brooklyn,944,FLATBUSH AVENUE,11226,40.648,-73.958
8127,Brooklyn,285,3 AVENUE,11215,40.677,-73.986
8128,Brooklyn,811,53 STREET,11220,40.639,-74.005
8129,Brooklyn,893,MANHATTAN AVENUE,11222,40.73,-73.954
8130,Brooklyn,1670,PITKIN AVENUE,11212,40.67,-73.912
8131,Brooklyn,6918,5 AVENUE,11209,40.633,-74.021
8132,Brooklyn,354,METROPOLITAN AVENUE,11211,40.714,-73.956
8133,Brooklyn,240,7 AVENUE,11215,40.67,-73.979
8134,Brooklyn,10,DEVOE STREET,11211,40.713,-73.951
8135,Brooklyn,1415,GRAVESEND NECK ROAD,11229,40.595,-73.956
8136,Brooklyn,948,4 AVENUE,11232,40.654,-74.004
8137,Brooklyn,8221,5 AVENUE,11209,40.624,-74.025
8138,Brooklyn,1167,WILLMOHR STREET,11212,40.658,-73.916
8139,Brooklyn,162,IRVING AVENUE,11237,40.702,-73.92
8140,Brooklyn,3138,AVENUE U,11229,40.602,-73.934
8141,Brooklyn,1930A,RALPH AVENUE,11236,40.63,-73.918
8142,Brooklyn,2157,UTICA AVENUE,11234,40.619,-73.927
8143,Brooklyn,233,KINGSTON AVENUE,11213,40.672,-73.942
8144,Brooklyn,2414,GERRITSEN AVENUE,11229,40.598,-73.931
8145,Brooklyn,146,KNICKERBOCKER AVENUE,11237,40.704,-73.928
8146,Brooklyn,588,NOSTRAND AVENUE,11216,40.679,-73.95
8147,Brooklyn,518,NOSTRAND AVENUE,11216,40.681,-73.95
8148,Brooklyn,149,7 STREET,11215,40.674,-73.992
8149,Brooklyn,433A,RALPH AVENUE,11233,40.674,-73.922
8150,Brooklyn,508,COURT STREET,11231,40.676,-73.999
8151,Brooklyn,622,MANHATTAN AVENUE,11222,40.723,-73.951
8152,Brooklyn,8603,18 AVENUE,11214,40.607,-74.003
8153,Brooklyn,1620,AVENUE M,11230,40.618,-73.959
8154,Brooklyn,593,MEEKER AVENUE,11222,40.722,-73.942
8155,Brooklyn,941,MCDONALD AVENUE,11218,40.631,-73.977
8156,Brooklyn,4102,18 AVENUE,11218,40.632,-73.974
8157,Brooklyn,722,KINGS HIGHWAY,11223,40.606,-73.965
8158,Brooklyn,3018,MERMAID AVENUE,11224,40.575,-73.997
8159,Brooklyn,691,BROADWAY,11206,40.702,-73.944
8160,Brooklyn,263,FLATBUSH AVENUE,11217,40.68,-73.974
8161,Brooklyn,6418,20 AVENUE,11204,40.617,-73.985
8162,Brooklyn,6917,5 AVENUE,11209,40.633,-74.021
8163,Brooklyn,1474,BROADWAY,11221,40.687,-73.918
8164,Brooklyn,1207,MCDONALD AVENUE,11230,40.624,-73.976
